"cell_type","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hybrid_Alzheimer","TSPYL1",0.00072405446830985,0.306467605779938,0.205,0.106,1
"hybrid_Alzheimer","ABCA2",0.000745092570119163,0.445599651126908,0.242,0.141,1
"hybrid_Alzheimer","FUT9",0.000763146898815059,0.303055025345625,0.625,0.531,1
"hybrid_Alzheimer","SNRPF",0.000768089439888109,-0.315172426319083,0.042,0.119,1
"hybrid_Alzheimer","AEBP2",0.000775119103995083,-0.586030831628566,0.481,0.584,1
"hybrid_Alzheimer","AC007388.1",0.000784007574493653,-0.457118316247193,0.337,0.466,1
"hybrid_Alzheimer","RANBP2",0.000791330936292757,0.438248742847123,0.337,0.228,1
"hybrid_Alzheimer","AAGAB",0.000851921989320046,-0.29538366791784,0.042,0.119,1
"hybrid_Alzheimer","HMGB1",0.000879364860661115,0.378806415585783,0.53,0.419,1
"hybrid_Alzheimer","VPS45",0.00089910638064991,-0.333320747442131,0.212,0.35,1
"hybrid_Alzheimer","GAPVD1",0.000910651313256982,-0.339670073895349,0.205,0.334,1
"hybrid_Alzheimer","TMEM232",0.000926367751192789,0.518760208775813,0.561,0.475,1
"hybrid_Alzheimer","FSD1",0.00094903706018621,0.386583568399864,0.174,0.088,1
"hybrid_Alzheimer","RASGEF1B",0.000951743129091532,0.399829927905772,0.659,0.553,1
"hybrid_Alzheimer","CDH20",0.000966073308346292,0.435153164083368,0.39,0.281,1
"hybrid_Alzheimer","PTPN12",0.0009696131099511,-0.280446271838294,0.125,0.238,1
"hybrid_Alzheimer","MNS1",0.000987095597800114,0.365808539408688,0.129,0.053,1
"hybrid_Alzheimer","BICC1",0.000997233522146883,0.656172059765536,0.299,0.194,1
"hybrid_Alzheimer","FBXL17",0.000998731748587637,-0.579403228492539,0.727,0.766,1
"hybrid_Alzheimer","MIAT",0.00103708713684056,-0.43501772808375,0.216,0.334,1
"hybrid_Alzheimer","PRPF40B",0.00104617265810471,-0.41522614024135,0.159,0.266,1
"hybrid_Alzheimer","NNMT",0.00106290838661078,-0.271182468043145,0.042,0.116,1
"hybrid_Alzheimer","JUND",0.00107980855711251,0.44736009440388,0.292,0.194,1
"hybrid_Alzheimer","AC025809.1",0.00115526319889561,-0.283898062099245,0.083,0.178,1
"hybrid_Alzheimer","ESF1",0.00116315526457458,0.409261332471187,0.223,0.125,1
"hybrid_Alzheimer","XYLT1",0.00117738195750187,-0.411538043599313,0.235,0.366,1
"hybrid_Alzheimer","KATNAL2",0.00118047813631067,-0.305510044321511,0.087,0.184,1
"hybrid_Alzheimer","SERINC1",0.00118265920265815,0.365166961424466,0.265,0.162,1
"hybrid_Alzheimer","GON4L",0.00119186370619458,-0.373617856000338,0.14,0.25,1
"hybrid_Alzheimer","SLC15A4",0.00119990017376495,-0.256864253030534,0.034,0.103,1
"hybrid_Alzheimer","MTHFD1L",0.00124133234003693,-0.355470176199077,0.205,0.328,1
"hybrid_Alzheimer","DHX36",0.00125083515708802,0.400455111924721,0.246,0.147,1
"hybrid_Alzheimer","LRRC3B",0.00130810923689024,0.401826807648699,0.246,0.141,1
"hybrid_Alzheimer","INTS11",0.00131971963331662,0.414113300876167,0.193,0.106,1
"hybrid_Alzheimer","CREBRF",0.0013260102321925,0.37301906045413,0.333,0.234,1
"hybrid_Alzheimer","SHANK2",0.00137604572924319,0.256321206340698,0.617,0.488,1
"hybrid_Alzheimer","AUTS2",0.00143943858291136,0.2626102871069,0.92,0.856,1
"hybrid_Alzheimer","CWF19L2",0.00144722166615478,0.388454076964196,0.235,0.141,1
"hybrid_Alzheimer","PEBP1",0.00144820053281657,0.396520863815005,0.284,0.184,1
"hybrid_Alzheimer","PDE2A",0.00145433659040178,0.412874959292362,0.288,0.184,1
"hybrid_Alzheimer","PTCH2",0.00147503602056044,-0.305176048731184,0.064,0.147,1
"hybrid_Alzheimer","NR6A1",0.00152303252473804,-0.464875577895867,0.303,0.431,1
"hybrid_Alzheimer","CALM1",0.00152344399763871,0.370005059846664,0.545,0.447,1
"hybrid_Alzheimer","KMT2A",0.00154357978699398,0.360010473091135,0.633,0.537,1
"hybrid_Alzheimer","LUC7L",0.00154593716906666,-0.416108671561925,0.25,0.366,1
"hybrid_Alzheimer","FBXL20",0.0015525443898099,-0.323220121414901,0.417,0.55,1
"hybrid_Alzheimer","GABRA6",0.00156734233178172,-0.43013645580506,0.038,0.106,1
"hybrid_Alzheimer","FBXO11",0.00158927923653978,0.412482570907386,0.477,0.378,1
"hybrid_Alzheimer","AC024901.1",0.00164584103411649,-0.628331073175672,0.223,0.334,1
"hybrid_Alzheimer","ZNF608",0.00166146199196049,0.472236696178019,0.345,0.241,1
"hybrid_Alzheimer","ORAOV1",0.00166254877180066,-0.308947305460478,0.057,0.134,1
"hybrid_Alzheimer","GPATCH2L",0.00166387118437692,-0.299998828412694,0.163,0.278,1
"hybrid_Alzheimer","LINC00476",0.00168329475438929,0.352830989667793,0.216,0.122,1
"hybrid_Alzheimer","ZFR2",0.001686406187475,-0.270024075582303,0.186,0.309,1
"hybrid_Alzheimer","HSPA12A",0.00170161010167097,0.449663850762922,0.58,0.494,1
"hybrid_Alzheimer","CHFR",0.00171182317062005,-0.333608505668549,0.14,0.247,1
"hybrid_Alzheimer","IRS2",0.00171196577373148,0.405338539679546,0.235,0.141,1
"hybrid_Alzheimer","POLR3B",0.0017146463443402,0.330041111118301,0.125,0.053,1
"hybrid_Alzheimer","MANBA",0.00173670782042873,-0.3400723633853,0.117,0.219,1
"hybrid_Alzheimer","DCAF6",0.00181463706731672,-0.54748663875917,0.216,0.331,1
"hybrid_Alzheimer","IFT20",0.0018198125860991,0.298713988289566,0.133,0.059,1
"hybrid_Alzheimer","NR3C2",0.0018580387659373,0.304486120846709,0.655,0.553,1
"hybrid_Alzheimer","AL078639.1",0.00187363949136735,0.419334576276411,0.398,0.291,1
"hybrid_Alzheimer","RCOR3",0.00191541399384992,-0.348097701959453,0.186,0.297,1
"hybrid_Alzheimer","PCLO",0.00193054961289644,0.253638775872819,0.799,0.697,1
"hybrid_Alzheimer","USP39",0.00193230342622922,0.287370052065871,0.11,0.044,1
"hybrid_Alzheimer","N4BP2",0.00200823383898061,0.405247380546121,0.231,0.144,1
"hybrid_Alzheimer","KCNC2",0.00201807325405231,0.262026210256524,0.746,0.653,1
"hybrid_Alzheimer","CCNI",0.00201981281462294,0.385540261705007,0.269,0.175,1
"hybrid_Alzheimer","DNMT1",0.00202745705441666,-0.284437407975969,0.049,0.122,1
"hybrid_Alzheimer","AC104151.1",0.00209622510547628,-0.440125710093766,0.152,0.256,1
"hybrid_Alzheimer","B3GAT1",0.00211066828342255,0.410347778254307,0.299,0.197,1
"hybrid_Alzheimer","LZTS3",0.00211826494075535,0.377575713826632,0.205,0.119,1
"hybrid_Alzheimer","ABAT",0.0022321246903875,-0.325814233253625,0.197,0.319,1
"hybrid_Alzheimer","SOGA1",0.00228271104548092,-0.342628414461437,0.167,0.269,1
"hybrid_Alzheimer","GLIS3",0.00231072511240329,-0.815631220864386,0.152,0.247,1
"hybrid_Alzheimer","GRIA4",0.00233096545721273,0.359231435379185,0.716,0.659,1
"hybrid_Alzheimer","EVA1C",0.00237772459274793,-0.370781935664835,0.159,0.266,1
"hybrid_Alzheimer","PUS7L",0.00238490320957601,0.412655327171379,0.239,0.147,1
"hybrid_Alzheimer","ZMYND8",0.00240735543989443,0.284223125344944,0.515,0.403,1
"hybrid_Alzheimer","RIOK3",0.00247098479508221,0.283824808633806,0.121,0.053,1
"hybrid_Alzheimer","ZNF519",0.00247139600860428,0.290262492048066,0.277,0.175,1
"hybrid_Alzheimer","RORA",0.00247316699298282,0.32037175106719,0.905,0.816,1
"hybrid_Alzheimer","LMCD1-AS1",0.00250837528700383,-0.37096166818932,0.14,0.244,1
"hybrid_Alzheimer","CDK16",0.00251319762185808,0.277643979207073,0.121,0.053,1
"hybrid_Alzheimer","HDAC8",0.0025317517622502,-0.420811187042936,0.409,0.525,1
"hybrid_Alzheimer","AC109466.1",0.00257362918141918,-0.619684108758382,0.163,0.275,1
"hybrid_Alzheimer","LPCAT3",0.0026573127513243,-0.342217099779835,0.068,0.147,1
"hybrid_Alzheimer","TAF1",0.00266481061818046,-0.346642993515525,0.144,0.247,1
"hybrid_Alzheimer","VWA5B2",0.00267878754688032,-0.341235408039702,0.042,0.109,1
"hybrid_Alzheimer","PMEPA1",0.00268783940631427,0.441490481822944,0.102,0.041,1
"hybrid_Alzheimer","AC106795.3",0.00269066903089798,0.296843275488047,0.182,0.097,1
"hybrid_Alzheimer","TMF1",0.00270314993851717,0.36418396054761,0.14,0.069,1
"hybrid_Alzheimer","KLRD1",0.00276022573771459,-0.290947908516836,0.038,0.103,1
"hybrid_Alzheimer","SNRPN",0.00276963548859248,-0.623870798831163,0.485,0.556,1
"hybrid_Alzheimer","IPO11",0.00278691771023805,-0.303758143823784,0.08,0.162,1
"hybrid_Alzheimer","MPDZ",0.00288144008561851,0.337368906508198,0.538,0.428,1
"hybrid_Alzheimer","GIT1",0.00290505335339153,0.352480366511174,0.186,0.103,1
"hybrid_Alzheimer","ANKRD23",0.00294695516387583,0.275570999244745,0.102,0.041,1
"hybrid_Alzheimer","AC019211.1",0.00297310818881615,-0.620463059775323,0.121,0.212,1
"hybrid_Alzheimer","ZBTB18",0.00298635742253278,0.295965658315098,0.125,0.056,1
"hybrid_Alzheimer","ZEB1",0.00302486049158062,0.31512383853922,0.568,0.484,1
"hybrid_Alzheimer","POLA1",0.00302966270065228,-0.369221172405307,0.152,0.253,1
"hybrid_Alzheimer","FOXO3",0.0030923871473304,0.296819266849253,0.439,0.334,1
"hybrid_Alzheimer","TMCC1",0.00312807088084517,-0.297545109412018,0.402,0.537,1
"hybrid_Alzheimer","LINC00407",0.00320007034397621,-0.299361924560757,0.057,0.131,1
"hybrid_Alzheimer","SLITRK4",0.00320428565196637,0.31892135540187,0.167,0.091,1
"hybrid_Alzheimer","ADGRV1",0.00322181024774466,-0.835320110929575,0.189,0.294,1
"hybrid_Alzheimer","AL355472.3",0.00324169364772092,-0.319589780485547,0.114,0.203,1
"hybrid_Alzheimer","EPHA7",0.00328327425529785,0.393104875685137,0.383,0.284,1
"hybrid_Alzheimer","ZEB2",0.00330791760550334,0.312551517139173,0.75,0.631,1
"hybrid_Alzheimer","AC091948.1",0.00331989398400643,0.288235392452353,0.17,0.091,1
"hybrid_Alzheimer","MGAT3",0.00336110880516786,0.384202654544867,0.223,0.141,1
"hybrid_Alzheimer","PPP2R2B",0.00337400219997496,-0.473246604566193,0.837,0.825,1
"hybrid_Alzheimer","STAT1",0.00338336937006481,-0.318255315887849,0.053,0.122,1
"hybrid_Alzheimer","PRMT7",0.00338676511024391,-0.26395114095172,0.076,0.156,1
"hybrid_Alzheimer","HK1",0.0034049512388934,-0.33181863115011,0.167,0.269,1
"hybrid_Alzheimer","FAM117B",0.00342943894111337,0.358545124331605,0.273,0.178,1
"hybrid_Alzheimer","CTIF",0.00347041804153269,0.305205855691841,0.485,0.372,1
"hybrid_Alzheimer","ANKFN1",0.00350620749380598,-0.273120363092908,0.17,0.275,1
"hybrid_Alzheimer","LEMD3",0.00351871465209371,0.28255351720819,0.201,0.116,1
"hybrid_Alzheimer","FEM1B",0.00364097198170718,0.312237784835661,0.121,0.056,1
"hybrid_Alzheimer","RSRC1",0.00368343958928923,-0.376453993467053,0.182,0.278,1
"hybrid_Alzheimer","RUNX1T1",0.00370427779119822,0.39566600899746,0.538,0.438,1
"hybrid_Alzheimer","NFASC",0.00374474410101668,0.263494981370066,0.534,0.45,1
"hybrid_Alzheimer","PRNP",0.00377797918325062,0.403818561351364,0.39,0.3,1
"hybrid_Alzheimer","AIG1",0.00383081440582147,-0.321255544849281,0.481,0.584,1
"hybrid_Alzheimer","KCNH3",0.00386831336853808,-0.361532964876333,0.08,0.156,1
"hybrid_Alzheimer","FAM19A5",0.00387714313441978,0.317392793026399,0.428,0.319,1
"hybrid_Alzheimer","TPCN1",0.00393286745005625,-0.353505488109978,0.08,0.156,1
"hybrid_Alzheimer","TIAM1",0.00395398199277947,0.342328006761288,0.636,0.531,1
"hybrid_Alzheimer","AL359710.1",0.0039667726126048,-0.320351370448674,0.11,0.197,1
"hybrid_Alzheimer","ZRANB3",0.00398879067950823,-0.314739412274709,0.144,0.244,1
"hybrid_Alzheimer","GLYR1",0.0039978998358555,-0.312503435746447,0.152,0.247,1
"hybrid_Alzheimer","CCDC32",0.00400112742949315,-0.253129502907214,0.061,0.134,1
"hybrid_Alzheimer","MTR",0.00400991306743202,-0.323234404819429,0.223,0.334,1
"hybrid_Alzheimer","MAX",0.0040232891767543,-0.303397859045815,0.102,0.188,1
"hybrid_Alzheimer","SPTBN1",0.00403624333488314,0.276931192594205,0.583,0.506,1
"hybrid_Alzheimer","ELK1",0.00404075437090642,0.342860516244766,0.155,0.081,1
"hybrid_Alzheimer","FANCC",0.00404672220076913,0.377644284101358,0.129,0.062,1
"hybrid_Alzheimer","SLC1A1",0.00408268842048905,-0.314528468460581,0.148,0.247,1
"hybrid_Alzheimer","C1orf112",0.00410488683834075,-0.439676840003665,0.045,0.109,1
"hybrid_Alzheimer","UBE4B",0.00411908291941766,-0.387279579095543,0.299,0.403,1
"hybrid_Alzheimer","ZNF721",0.00423511339136751,-0.344837893479055,0.394,0.491,1
"hybrid_Alzheimer","LINC00599",0.00430618633153832,0.416268063568086,0.386,0.3,1
"hybrid_Alzheimer","ARID4B",0.00436081357703735,-0.383353069272689,0.436,0.537,1
"hybrid_Alzheimer","PISD",0.00436343520521415,-0.333978745143604,0.155,0.25,1
"hybrid_Alzheimer","ERBB4",0.00439606322395886,0.39826353036321,0.731,0.656,1
"hybrid_Alzheimer","SLC4A8",0.00440947522541598,-0.351106533362167,0.258,0.369,1
"hybrid_Alzheimer","C9orf3",0.00446219477270033,-0.28461104081388,0.386,0.516,1
"hybrid_Alzheimer","PCMTD2",0.00455060415753103,0.325060411229999,0.129,0.062,1
"hybrid_Alzheimer","CERCAM",0.0045877021765564,0.299600194752733,0.114,0.05,1
"hybrid_Alzheimer","AC098850.3",0.00459596582328948,0.426890575833264,0.424,0.344,1
"hybrid_Alzheimer","BICDL1",0.00461315275676713,-0.380847181092652,0.239,0.353,1
"hybrid_Alzheimer","DPP10",0.00465760199601526,-0.749428528837295,0.655,0.759,1
"hybrid_Alzheimer","EPC2",0.00467371165261875,0.32947937991882,0.288,0.197,1
"hybrid_Alzheimer","SLC20A2",0.00471823094815582,-0.356970985940526,0.311,0.444,1
"hybrid_Alzheimer","L3MBTL1",0.0047324573061231,-0.261372206476866,0.068,0.144,1
"hybrid_Alzheimer","AC138150.1",0.00476957492260104,-0.255411810729556,0.042,0.103,1
"hybrid_Alzheimer","VAT1L",0.00477529479000693,0.443719407691976,0.201,0.125,1
"hybrid_Alzheimer","SULT1A1",0.00480124696336477,-0.275034128420233,0.14,0.238,1
"hybrid_Alzheimer","ZDBF2",0.00481533989026246,0.389682716350646,0.288,0.197,1
"hybrid_Alzheimer","CNKSR2",0.0049884451170229,0.288471396688764,0.61,0.541,1
"hybrid_Alzheimer","AC073050.1",0.00506720007330727,0.473878306999645,0.61,0.522,1
"hybrid_Alzheimer","FNIP2",0.00509656240105381,0.393621010126354,0.371,0.288,1
"hybrid_Alzheimer","ANAPC1",0.00511295247835866,-0.282458991542713,0.144,0.244,1
"hybrid_Alzheimer","SH3YL1",0.00514061369445884,0.397888593136513,0.269,0.181,1
"hybrid_Alzheimer","RNPC3",0.00515615487585308,0.374470409379756,0.341,0.253,1
"hybrid_Alzheimer","LRRC40",0.00518668536343942,-0.287892698600494,0.061,0.128,1
"hybrid_Alzheimer","NDFIP1",0.00520133507439776,-0.293230974847264,0.284,0.406,1
"hybrid_Alzheimer","CAMK2B",0.0053781377941659,-0.401033139451895,0.11,0.191,1
"hybrid_Alzheimer","EEFSEC",0.00547898670998058,0.253452722316991,0.201,0.122,1
"hybrid_Alzheimer","MEG8",0.00551369591476612,-0.631911006312499,0.352,0.462,1
"hybrid_Alzheimer","LSM14A",0.00554729426064346,-0.264079695648171,0.17,0.272,1
"hybrid_Alzheimer","HERC3",0.00558810899296632,-0.296481211594816,0.136,0.231,1
"hybrid_Alzheimer","RBM41",0.00568208947189154,0.324395103140693,0.178,0.103,1
"hybrid_Alzheimer","NRSN2-AS1",0.00571956584766524,0.309380666567091,0.114,0.053,1
"hybrid_Alzheimer","INPP5A",0.00573856626818788,0.342062889059603,0.193,0.116,1
"hybrid_Alzheimer","NCOA1",0.00580067611105412,0.306612181554044,0.72,0.656,1
"hybrid_Alzheimer","KCND2",0.0058362196973592,0.28012250386597,0.758,0.659,1
"hybrid_Alzheimer","SEPT2",0.00585490403064598,-0.299253880576941,0.201,0.306,1
"hybrid_Alzheimer","BTBD8",0.00594922503244601,0.42695153183691,0.314,0.231,1
"hybrid_Alzheimer","AC067956.1",0.00603229756082419,-0.670875956807848,0.091,0.166,1
"hybrid_Alzheimer","CNN3",0.00604872153517484,-0.294625804163348,0.042,0.1,1
"hybrid_Alzheimer","SUMF1",0.00621659028225836,-0.277390799760952,0.322,0.434,1
"hybrid_Alzheimer","PGP",0.00622923481374983,0.281417798707278,0.159,0.088,1
"hybrid_Alzheimer","SH3BGRL",0.00624309015307162,0.299436167754183,0.295,0.2,1
"hybrid_Alzheimer","RPAP2",0.00633621264249875,-0.328084200981111,0.307,0.419,1
"hybrid_Alzheimer","STAT4",0.00635495487229208,-0.301330747932696,0.125,0.212,1
"hybrid_Alzheimer","AC027644.4",0.00647440456735001,-0.296945618974544,0.148,0.241,1
"hybrid_Alzheimer","PDPK1",0.00653032014118784,0.343114059238229,0.246,0.162,1
"hybrid_Alzheimer","TRA2A",0.0065699937929962,0.309679426386493,0.424,0.322,1
"hybrid_Alzheimer","ARHGAP35",0.00676812289919488,-0.315221726508195,0.235,0.334,1
"hybrid_Alzheimer","NR2C1",0.00677141993428177,-0.299565358346827,0.148,0.241,1
"hybrid_Alzheimer","NREP",0.00681723989893097,-0.290875033032283,0.125,0.216,1
"hybrid_Alzheimer","TGFBR3",0.00683048735515388,0.262629628576452,0.155,0.084,1
"hybrid_Alzheimer","BCLAF1",0.00690794132612679,0.312684443666325,0.299,0.212,1
"hybrid_Alzheimer","ELL2",0.00694365652822287,-0.43478754564753,0.216,0.309,1
"hybrid_Alzheimer","LCNL1",0.00715153137252578,0.295016488416286,0.152,0.081,1
"hybrid_Alzheimer","PPP1CC",0.00718511109063129,0.30991797088585,0.106,0.05,1
"hybrid_Alzheimer","GLIDR",0.00722746814406897,-0.270734010923159,0.076,0.147,1
"hybrid_Alzheimer","RYBP",0.00731487114045615,0.364557708782165,0.227,0.147,1
"hybrid_Alzheimer","AGO1",0.0075225054528489,-0.292463614955362,0.14,0.225,1
"hybrid_Alzheimer","THSD4",0.00755970431586663,-0.463543462409321,0.042,0.1,1
"hybrid_Alzheimer","TSPYL4",0.00758879087092843,0.275705199159226,0.136,0.072,1
"hybrid_Alzheimer","CHST15",0.00759581918935685,0.38467146292931,0.254,0.172,1
"hybrid_Alzheimer","CTSB",0.00766427159556066,0.263753866228502,0.155,0.084,1
"hybrid_Alzheimer","ZMAT4",0.00773748385507948,0.253366974419051,0.598,0.491,1
"hybrid_Alzheimer","ARSB",0.00783711823910372,0.44211955083854,0.235,0.156,1
"hybrid_Alzheimer","SLC39A11",0.00783837532693767,-0.356547846694944,0.159,0.247,1
"hybrid_Alzheimer","CREBBP",0.00786992324050439,0.326689365862236,0.432,0.341,1
"hybrid_Alzheimer","CCAR1",0.00788608992523091,-0.299867162077763,0.216,0.319,1
"hybrid_Alzheimer","SLC13A3",0.00789375630618432,-0.300424775426005,0.174,0.266,1
"hybrid_Alzheimer","UNC13C",0.00793551231086794,0.47209379933646,0.405,0.309,1
"hybrid_Alzheimer","RPS6KA2",0.00797054949923647,0.313776730307105,0.78,0.7,1
"hybrid_Alzheimer","SYNPR",0.00802864342527232,0.285929588028594,0.587,0.475,1
"hybrid_Alzheimer","JDP2",0.00806201839756286,0.32196797943969,0.129,0.066,1
"hybrid_Alzheimer","ZBTB1",0.00807558929509805,0.26535022639769,0.223,0.141,1
"hybrid_Alzheimer","EGFR",0.00808826495871739,0.448097850445151,0.367,0.281,1
"hybrid_Alzheimer","RNF115",0.00821125644991935,-0.422934424226407,0.299,0.397,1
"hybrid_Alzheimer","CRB1",0.00825799079135015,0.443835444096063,0.311,0.228,1
"hybrid_Alzheimer","ANKRD13C",0.00827889529086062,-0.26833214716635,0.231,0.334,1
"hybrid_Alzheimer","SLC26A3",0.00837679061171273,0.46032525050485,0.432,0.347,1
"hybrid_Alzheimer","ALCAM",0.00847431551073455,0.473039675368346,0.356,0.266,1
"hybrid_Alzheimer","AC053527.1",0.00850835760575782,-0.263327871432863,0.091,0.166,1
"hybrid_Alzheimer","HNRNPA2B1",0.00851722650846218,0.397798742901319,0.299,0.222,1
"hybrid_Alzheimer","UBE2G1",0.00853705623367884,-0.272810880223712,0.148,0.234,1
"hybrid_Alzheimer","MYO18A",0.00863799016690349,-0.294480994648121,0.076,0.144,1
"hybrid_Alzheimer","UHRF2",0.00869688237628586,0.313752072494441,0.227,0.15,1
"hybrid_Alzheimer","NUTM2B-AS1",0.00870631357147698,-0.42374073554908,0.227,0.316,1
"hybrid_Alzheimer","NHLRC2",0.00873312099440517,0.306587628837201,0.216,0.138,1
"hybrid_Alzheimer","GPLD1",0.00873669141105526,-0.309467658505973,0.083,0.153,1
"hybrid_Alzheimer","APLP1",0.00875554069497782,0.336725186214711,0.167,0.097,1
"hybrid_Alzheimer","YWHAG",0.00897834689344451,0.370117603928658,0.284,0.203,1
"hybrid_Alzheimer","AL158152.2",0.00905585204575812,0.286648438777562,0.11,0.053,1
"hybrid_Alzheimer","ZNF248",0.00909455588934073,-0.303191543790597,0.295,0.406,1
"hybrid_Alzheimer","SCN3A",0.00917869409189486,0.254401401942025,0.5,0.422,1
"hybrid_Alzheimer","KIRREL3",0.00919070977618289,-0.419469817779302,0.617,0.666,1
"hybrid_Alzheimer","PELI2",0.00919581982749925,0.333666188904908,0.254,0.172,1
"hybrid_Alzheimer","NPHP4",0.00926218224128479,-0.358435070241475,0.083,0.153,1
"hybrid_Alzheimer","AC109927.1",0.00929207078632041,-0.280774433935828,0.068,0.134,1
"hybrid_Alzheimer","NRXN2",0.00929425323093484,0.388211913608877,0.36,0.291,1
"hybrid_Alzheimer","EPM2AIP1",0.00934237429183539,0.322581283749584,0.197,0.122,1
"hybrid_Alzheimer","NEAT1",0.00947240393104537,-0.319888839336144,0.299,0.425,1
"hybrid_Alzheimer","DTNA",0.00949007241609981,-0.475558814668685,0.629,0.731,1
"hybrid_Alzheimer","PPP2R5C",0.00951310889972179,-0.396943372197214,0.307,0.409,1
"hybrid_Alzheimer","FAM161A",0.00960053666302719,0.324195930211866,0.11,0.053,1
"hybrid_Alzheimer","PGRMC1",0.00962643295820228,0.285840577583757,0.114,0.056,1
"hybrid_Alzheimer","ABCC4",0.00965489786332027,-0.385309511489696,0.049,0.106,1
"hybrid_Alzheimer","DNAJC21",0.00972521548960397,0.307827347895602,0.121,0.062,1
"hybrid_Alzheimer","ATP1B3",0.00983585629728688,-0.274572293662882,0.098,0.175,1
"hybrid_Alzheimer","GNAO1",0.00996516230114335,0.325312991647207,0.561,0.472,1
"hybrid_Alzheimer","PRKCI",0.0103476300134371,-0.254195273676523,0.159,0.247,1
"hybrid_Alzheimer","MIPOL1",0.0103597113058753,0.36373782606844,0.337,0.256,1
"hybrid_Alzheimer","IMMP1L",0.0104229861721717,0.352527728676717,0.163,0.094,1
"hybrid_Alzheimer","AL359232.1",0.0104979986030468,-0.250892781070246,0.136,0.225,1
"hybrid_Alzheimer","ST3GAL1",0.0106162396476342,-0.28500664353376,0.095,0.169,1
"hybrid_Alzheimer","PAK1",0.010732823629498,-0.298132960955273,0.284,0.384,1
"hybrid_Alzheimer","RFX7",0.0107367311323277,0.295530970242987,0.428,0.347,1
"hybrid_Alzheimer","ZNF609",0.0107486325436742,-0.380549275923004,0.436,0.547,1
"hybrid_Alzheimer","TCF7L2",0.010777166883048,-0.337941126863495,0.106,0.181,1
"hybrid_Alzheimer","EPM2A",0.0108301999414454,-0.364817959301279,0.091,0.159,1
"hybrid_Alzheimer","CAMSAP2",0.010838784053344,0.252163765016675,0.496,0.419,1
"hybrid_Alzheimer","BIN1",0.0108722150473483,0.348228383484018,0.326,0.247,1
"hybrid_Alzheimer","TECR",0.0109097228737993,0.298481065451163,0.133,0.072,1
"hybrid_Alzheimer","ANTXR1",0.0110160355764079,-0.280697897023702,0.163,0.256,1
"hybrid_Alzheimer","CCNH",0.011022493675748,0.325806192233747,0.67,0.575,1
"hybrid_Alzheimer","SLC35F4",0.0110272191292113,0.576932156489855,0.318,0.244,1
"hybrid_Alzheimer","NSD3",0.0111714431156413,0.423537801217394,0.545,0.506,1
"hybrid_Alzheimer","KTN1",0.0112892333863098,0.272290978156514,0.345,0.259,1
"hybrid_Alzheimer","MYO6",0.0113711982109143,-0.266658651294718,0.261,0.366,1
"hybrid_Alzheimer","AC007785.1",0.0114486346897147,-0.326256039987307,0.064,0.125,1
"hybrid_Alzheimer","KAZN",0.0114742091664909,-0.368408026351226,0.875,0.881,1
"hybrid_Alzheimer","TTC17",0.0114796203175966,0.33038988455638,0.47,0.406,1
"hybrid_Alzheimer","LARP1",0.0116888513488581,0.286504673613343,0.477,0.394,1
"hybrid_Alzheimer","LINGO1",0.01175361373933,0.444424308170062,0.451,0.375,1
"hybrid_Alzheimer","VPS13C",0.0118720913957625,0.271933743487224,0.542,0.462,1
"hybrid_Alzheimer","SLC8A1-AS1",0.0118737640829647,-0.321598487340275,0.049,0.106,1
"hybrid_Alzheimer","AJ009632.2",0.0120172892410993,-0.733509321240265,0.057,0.116,1
"hybrid_Alzheimer","PKN2-AS1",0.012154268554682,-0.60761157093494,0.08,0.144,1
"hybrid_Alzheimer","NUCKS1",0.0121660100355346,0.306938218281144,0.39,0.312,1
"hybrid_Alzheimer","CBY1",0.0123956755562559,-0.256628000467288,0.061,0.122,1
"hybrid_Alzheimer","HSPA13",0.0125268140326535,0.317713528523837,0.121,0.066,1
"hybrid_Alzheimer","ABHD18",0.0126717613192754,-0.409838784317514,0.235,0.325,1
"hybrid_Alzheimer","MBNL1",0.0127548071885396,0.291710752393108,0.496,0.425,1
"hybrid_Alzheimer","CCDC102B",0.0127951885395691,-0.302132939544138,0.121,0.2,1
"hybrid_Alzheimer","DGKH",0.0128047896288826,-0.342024223265223,0.117,0.194,1
"hybrid_Alzheimer","HNRNPH1",0.0128165420400943,0.308324911767624,0.235,0.159,1
"hybrid_Alzheimer","SLC12A5",0.0128943741747832,0.325748734608134,0.163,0.1,1
"hybrid_Alzheimer","RALYL",0.0129957826910119,0.375802579945112,0.659,0.578,1
"hybrid_Alzheimer","LARS",0.01300164466402,0.264538235718947,0.197,0.122,1
"hybrid_Alzheimer","NDRG3",0.0131732024176488,-0.273967554009069,0.182,0.269,1
"hybrid_Alzheimer","STAT3",0.0132221462060933,-0.268945882977985,0.11,0.184,1
"hybrid_Alzheimer","ITPKB",0.0132665833987435,-0.341033829710134,0.053,0.109,1
"hybrid_Alzheimer","SCAP",0.0133295574427946,-0.259058760780575,0.117,0.194,1
"hybrid_Alzheimer","SGCB",0.0133575780966359,0.321534380900893,0.11,0.056,1
"hybrid_Alzheimer","IRAK1BP1",0.0134515892274571,0.326716875155099,0.322,0.241,1
"hybrid_Alzheimer","TSC2",0.0134736438075136,-0.301409643013507,0.061,0.119,1
"hybrid_Alzheimer","AC005726.1",0.0135236932545584,0.280912010826535,0.197,0.122,1
